Name,Name_encoding,Location,Location_encoding,Year,year_encoding,Kilometers_Driven,Fuel_codes,Fuel_Type,Transmission,Transmission_codes,Owner_Type,owner_encoding,Mileage,Engine,Power,Seats,New_Price,Price
Volkswagen Polo 1.2 MPI Comfortline,1816,Delhi,4,2013,15,63000,4,Petrol,Manual,1,First,0,16.47,1198,74,5,,3.3
Honda City ZX EXi,432,Hyderabad,5,2007,9,91000,4,Petrol,Manual,1,Second,2,17.7,1497,78,5,,3
Mercedes-Benz GLA Class 200 CDI,1282,Hyderabad,5,2014,16,30000,1,Diesel,Automatic,0,First,0,17.9,2143,136,5,,26
Maruti Omni 8 Seater BSIV,1081,Hyderabad,5,2017,19,24571,4,Petrol,Manual,1,First,0,14,796,35,5,,2.9
Hyundai Verna 1.6 SX VTVT AT,639,Bangalore,1,2014,16,45000,4,Petrol,Automatic,0,First,0,15.74,1591,121.3,5,,7.5
Maruti Alto 800 LXI,956,Hyderabad,5,2015,17,24617,4,Petrol,Manual,1,First,0,22.74,796,47.3,5,,2.36
Maruti Vitara Brezza ZDi Plus Dual Tone,1185,Coimbatore,3,2017,19,26927,1,Diesel,Manual,1,First,0,24.3,1248,88.5,5,12.56 Lakh,11.39
Mahindra XUV500 W8 2WD,924,Kochi,7,2013,15,87736,1,Diesel,Manual,1,First,0,15.1,2179,140,7,,7.02
Maruti Vitara Brezza ZDi,1182,Delhi,4,2016,18,35299,1,Diesel,Manual,1,First,0,24.3,1248,88.5,5,10.14 Lakh,8
Hyundai i20 1.2 Spotz,718,Kochi,7,2017,19,51612,4,Petrol,Manual,1,First,0,18.6,1197,81.83,5,,7.11
Mercedes-Benz E-Class 250 D W 210,1268,Mumbai,9,1998,0,55300,1,Diesel,Automatic,0,First,0,10,1796,157.7,5,,3.9
Maruti Alto LXi,970,Hyderabad,5,2009,11,65090,4,Petrol,Manual,1,First,0,19.7,796,46.3,5,,2.15
Honda Amaze S i-Vtech,369,Kolkata,8,2013,15,40000,4,Petrol,Manual,1,First,0,18,1198,86.7,5,,3.25
Land Rover Range Rover Sport HSE,823,Kochi,7,2015,17,38467,1,Diesel,Automatic,0,First,0,12.65,2993,255,5,1.6 Cr,70.66
Hyundai Grand i10 CRDi Magna,569,Mumbai,9,2013,15,71904,1,Diesel,Manual,1,First,0,24,1120,70,5,,4.61
Honda Civic 2006-2010 1.8 S MT,464,Mumbai,9,2008,10,87000,4,Petrol,Manual,1,First,0,13.5,1799,130,5,,2.35
Hyundai Grand i10 CRDi Magna,569,Chennai,2,2014,16,33000,1,Diesel,Manual,1,Second,2,24,1120,70,5,,4.05
Maruti 800 AC Uniq,943,Jaipur,6,2009,11,22100,4,Petrol,Manual,1,Second,2,16.1,796,37,4,,0.8
Toyota Etios Liva Diesel,1717,Hyderabad,5,2014,16,59589,1,Diesel,Manual,1,First,0,23.59,1364,67.1,5,,5.6
Hyundai i20 Magna 1.4 CRDi,760,Delhi,4,2015,17,44000,1,Diesel,Manual,1,First,0,22.54,1396,88.73,5,,5.35
Maruti Alto K10 VXI,965,Mumbai,9,2017,19,12000,4,Petrol,Manual,1,First,0,24.07,998,67.1,5,4.82 Lakh,3.25
BMW X1 sDrive20d,135,Pune,10,2012,14,66000,1,Diesel,Automatic,0,Second,2,17.05,1995,184,5,,11.5
Maruti Celerio VXI AT,1005,Pune,10,2016,18,38009,4,Petrol,Automatic,0,First,0,23.1,998,67.04,5,,4.25
Skoda Superb Elegance 1.8 TSI AT,1548,Mumbai,9,2009,11,35000,4,Petrol,Automatic,0,Second,2,13.7,1798,157.75,5,,4.45
Mahindra Xylo E4,934,Pune,10,2009,11,70000,1,Diesel,Manual,1,First,0,14,2498,112,7,,2.85
Mahindra XUV500 W8 2WD,924,Delhi,4,2014,16,86000,1,Diesel,Manual,1,First,0,15.1,2179,140,7,,7.85
Maruti Swift Dzire VXI,1138,Pune,10,2016,18,32000,4,Petrol,Manual,1,First,0,19.1,1197,85.8,5,,5.3
Ford Ecosport 1.0 Ecoboost Platinum Edition,254,Mumbai,9,2017,19,15000,4,Petrol,Manual,1,First,0,18.88,999,123.24,5,,8
Toyota Corolla Altis Diesel D4DG,1690,Coimbatore,3,2014,16,69918,1,Diesel,Manual,1,First,0,21.43,1364,87.2,5,,9.43
Hyundai i20 2015-2017 1.2 Magna,731,Pune,10,2012,14,39000,4,Petrol,Manual,1,First,0,18.5,1197,80,5,,2.75
Renault Captur 1.5 Diesel Platine Mono,1428,Mumbai,9,2018,20,1011,1,Diesel,Manual,1,First,0,20.37,1461,108.45,5,,13.5
Mercedes-Benz E-Class 280 CDI,1269,Hyderabad,5,2009,11,85000,1,Diesel,Automatic,0,First,0,11,2987,198.5,5,,9.99
Maruti Baleno RS 1.0 Petrol,989,Chennai,2,2017,19,46663,4,Petrol,Manual,1,First,0,21.1,998,100,5,,6.95
Nissan Sunny 2011-2014 XL AT Special Edition,1391,Chennai,2,2015,17,27000,4,Petrol,Automatic,0,First,0,17.97,1498,99.6,5,,6.75
Hyundai Grand i10 AT Asta,563,Chennai,2,2015,17,15000,4,Petrol,Automatic,0,First,0,18.9,1197,82,5,,5.5
Maruti Ciaz Zeta,1038,Kochi,7,2018,20,10575,4,Petrol,Manual,1,First,0,21.56,1462,103.25,5,11.11 Lakh,9.18
Hyundai Xcent 1.2 Kappa S,678,Jaipur,6,2014,16,12500,4,Petrol,Manual,1,First,0,19.1,1197,82,5,,4.15
Hyundai Verna 1.6 SX CRDi (O),635,Ahmedabad,0,2012,14,52000,1,Diesel,Manual,1,First,0,22.32,1582,126.32,5,,6.5
Maruti Wagon R VXI 1.2,1208,Kochi,7,2015,17,49818,4,Petrol,Manual,1,First,0,21.5,1197,81.8,5,5.44 Lakh,4.11
Hyundai Verna CRDi,645,Hyderabad,5,2008,10,90000,1,Diesel,Manual,1,Second,2,16.8,1493,110,5,,2.25
Toyota Etios Liva G,1718,Kochi,7,2015,17,52207,4,Petrol,Manual,1,First,0,17.71,1197,78.9,5,,4.56
Mahindra Xylo E4 ABS BS III,935,Pune,10,2013,15,167362,1,Diesel,Manual,1,First,0,11.68,2498,112,7,,4
Toyota Etios Liva GD,1719,Coimbatore,3,2015,17,49894,1,Diesel,Manual,1,First,0,23.59,1364,67.06,5,,5.27
Mahindra Thar DI 4X4,909,Kochi,7,2019,21,13024,1,Diesel,Manual,1,First,0,18.06,2523,63,7,,9.11
Nissan X-Trail SLX MT,1414,Pune,10,2010,12,128000,1,Diesel,Manual,1,Second,2,14.42,1995,147.6,5,,6.2
Toyota Innova Crysta 2.8 ZX AT,1779,Kochi,7,2017,19,26023,1,Diesel,Automatic,0,First,0,11.36,2755,171.5,7,26.55 Lakh,19.97
Hyundai Creta 1.4 CRDi S,507,Delhi,4,2016,18,42784,1,Diesel,Manual,1,First,0,21.38,1396,88.7,5,,10.17
Maruti Swift VDI,1159,Pune,10,2014,16,115000,1,Diesel,Manual,1,First,0,28.4,1248,74,5,8.26 Lakh,4.5
Hyundai Verna 1.6 CRDI SX Option,625,Kochi,7,2019,21,30529,1,Diesel,Manual,1,First,0,23.9,1582,126.2,5,,14.28
Maruti Alto LXi BSIII,972,Kochi,7,2012,14,14814,4,Petrol,Manual,1,Second,2,19.7,796,46.3,5,,2.47
Maruti S Cross DDiS 200 Alpha,1099,Ahmedabad,0,2016,18,58000,1,Diesel,Manual,1,First,0,23.65,1248,88.5,5,,7.9
Hyundai EON Era,528,Hyderabad,5,2011,13,68128,4,Petrol,Manual,1,First,0,21.1,814,55.2,5,,2.3
Nissan Terrano XL,1402,Hyderabad,5,2013,15,63220,4,Petrol,Manual,1,First,0,13.24,1598,102.5,5,,6.5
Hyundai EON Era,528,Hyderabad,5,2016,18,30000,4,Petrol,Manual,1,First,0,21.1,814,55.2,5,,3.25
Tata Zest Quadrajet 1.3 XT,1664,Bangalore,1,2017,19,27768,1,Diesel,Manual,1,First,0,20.65,1248,88.7,5,10.06 Lakh,5.85
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,1257,Hyderabad,5,2014,16,53000,1,Diesel,Automatic,0,Second,2,14.21,2143,203,5,,29
Audi Q5 2.0 TDI Premium Plus,49,Coimbatore,3,2014,16,87652,1,Diesel,Automatic,0,Second,2,14.16,1968,174.3,5,,25.71
Ford Fiesta 1.6 ZXi Leather,296,Chennai,2,2008,10,94873,4,Petrol,Manual,1,Second,2,15.3,1596,101,5,,1.85
BMW 3 Series 320d Prestige,82,Mumbai,9,2015,17,56000,1,Diesel,Automatic,0,First,0,18.88,1995,184,5,,22.75
Maruti Baleno RS 1.0 Petrol,989,Kochi,7,2018,20,18678,4,Petrol,Manual,1,First,0,21.1,998,100,5,,8.32
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,1255,Delhi,4,2014,16,30000,1,Diesel,Automatic,0,First,0,14.21,2143,203,5,,26
Ford Endeavour Hurricane LE,274,Mumbai,9,2012,14,129000,1,Diesel,Automatic,0,First,0,12.8,2953,null ,0,,7
Hyundai i10 Sportz 1.2,706,Hyderabad,5,2013,15,59000,4,Petrol,Manual,1,First,0,20.36,1197,78.9,5,,3.45
Hyundai Grand i10 Asta Option,565,Mumbai,9,2017,19,13000,4,Petrol,Manual,1,First,0,18.9,1197,82,5,,5.15
Honda Brio S MT,391,Kochi,7,2014,16,74325,4,Petrol,Manual,1,First,0,19.4,1198,86.8,5,,3.51
Hyundai i20 Magna 1.4 CRDi (Diesel),761,Kolkata,8,2015,17,45000,1,Diesel,Manual,1,First,0,21.9,1396,88.76,5,,3.45
Volkswagen Polo Petrol Highline 1.2L,1832,Pune,10,2013,15,57000,4,Petrol,Manual,1,First,0,16.47,1198,73.9,5,,3.75
Honda City 1.5 EXI,414,Pune,10,2001,3,125943,4,Petrol,Manual,1,Second,2,13,1493,100,5,,1.45
Skoda Octavia Ambiente 1.9 TDI,1495,Delhi,4,2008,10,80000,1,Diesel,Manual,1,First,0,18.7,1896,66,5,,2.2
Ford Endeavour 2.5L 4X2,267,Hyderabad,5,2010,12,154000,1,Diesel,Manual,1,First,0,13.1,2499,141,7,,7.99
Chevrolet Cruze LTZ,175,Bangalore,1,2013,15,62000,1,Diesel,Manual,1,Second,2,18.3,1991,147.9,5,,6.75
Honda CR-V AT With Sun Roof,406,Kolkata,8,2013,15,27000,4,Petrol,Automatic,0,First,0,14,0,0,0,,11.99
Honda Mobilio V i DTEC,497,Kolkata,8,2014,16,45000,1,Diesel,Manual,1,First,0,24.2,1498,98.6,7,,5
Maruti Ertiga VDI,1059,Pune,10,2012,14,105000,1,Diesel,Manual,1,Second,2,20.77,1248,88.76,7,,5.9
Hyundai Grand i10 Sportz,577,Mumbai,9,2013,15,26000,4,Petrol,Manual,1,First,0,18.9,1197,82,5,,3.75
Jaguar XF 3.0 Litre S Premium Luxury,780,Mumbai,9,2014,16,30900,1,Diesel,Automatic,0,First,0,14.74,2993,270.9,5,,29.5
Honda Amaze VX i-Vtech,380,Chennai,2,2014,16,48000,4,Petrol,Manual,1,First,0,18,1198,86.7,5,,4.75
Audi A6 2.7 TDI,25,Pune,10,2011,13,112719,1,Diesel,Automatic,0,First,0,12.4,2698,179.5,5,,11.5
Hyundai i20 1.2 Spotz,718,Chennai,2,2017,19,5000,4,Petrol,Manual,1,First,0,18.6,1197,81.83,5,,6.95
Volkswagen Ameo 1.2 MPI Highline Plus 16,1790,Mumbai,9,2016,18,16000,4,Petrol,Manual,1,First,0,17,1198,73.75,5,,5.4
Renault Fluence 2.0,1450,Jaipur,6,2011,13,63000,4,Petrol,Automatic,0,First,0,13.4,1997,135.1,5,,4.75
Maruti Alto K10 VXI,965,Chennai,2,2011,13,28300,4,Petrol,Manual,1,First,0,24.07,998,67.1,5,4.5 Lakh,2.15
Maruti Alto Std,973,Jaipur,6,2005,7,49000,4,Petrol,Manual,1,First,0,19.7,796,46.3,5,,0.9
Maruti Wagon R VXI BS IV,1211,Kolkata,8,2016,18,12501,4,Petrol,Manual,1,First,0,20.51,998,67.04,5,,3.5
Fiat Linea 1.3 Emotion,217,Kochi,7,2016,18,56628,1,Diesel,Manual,1,First,0,20.4,1248,92,5,,5.85
Maruti Swift Dzire Vdi BSIV,1142,Pune,10,2010,12,105000,1,Diesel,Manual,1,First,0,19.3,1248,73.9,5,,3.15
Renault Scala Diesel RxL,1466,Pune,10,2016,18,52126,1,Diesel,Manual,1,First,0,21.64,1461,84.8,5,,6
Hyundai i20 Magna,758,Kolkata,8,2010,12,38000,4,Petrol,Manual,1,First,0,18.5,1197,80,5,,2.23
Hyundai Xcent 1.2 Kappa SX Option,682,Bangalore,1,2016,18,50000,4,Petrol,Manual,1,First,0,19.1,1197,82,5,,2.5
Maruti Wagon R LXI,1196,Kochi,7,2015,17,50230,4,Petrol,Manual,1,First,0,18.9,998,67.1,5,,3.87
Mahindra XUV500 W8 2WD,924,Ahmedabad,0,2014,16,31000,1,Diesel,Manual,1,First,0,15.1,2179,140,7,,9.5
Toyota Fortuner 4x2 AT,1733,Delhi,4,2014,16,79000,1,Diesel,Automatic,0,First,0,12.55,2982,168.5,7,,17.75
Renault Duster 110PS Diesel RxZ Plus,1438,Delhi,4,2012,14,130000,1,Diesel,Manual,1,First,0,19.64,1461,108.45,5,,3.75
Hyundai Santro Xing GLS,597,Chennai,2,2010,12,115000,4,Petrol,Manual,1,Second,2,17.92,1086,62.1,5,,1.5
Hyundai Verna 1.6 SX VTVT,636,Pune,10,2013,15,41500,4,Petrol,Manual,1,Second,2,17.01,1591,121.3,5,,5
BMW X1 sDrive 20d Exclusive,132,Pune,10,2014,16,54385,1,Diesel,Automatic,0,Second,2,15.06,1995,177,5,,17
Honda Civic 2006-2010 1.8 V AT,465,Kochi,7,2011,13,56361,4,Petrol,Automatic,0,First,0,12.9,1799,130,5,,4.38
Audi A6 35 TFSI Matrix,36,Delhi,4,2018,20,22000,4,Petrol,Automatic,0,First,0,15.26,1798,187.74,5,56.97 Lakh,41.5
Maruti Wagon R LXI BS IV,1197,Kolkata,8,2017,19,8000,4,Petrol,Manual,1,First,0,20.51,998,67.04,5,,3
Maruti Vitara Brezza ZDi Plus Dual Tone,1185,Coimbatore,3,2018,20,28741,1,Diesel,Manual,1,First,0,24.3,1248,88.5,5,12.56 Lakh,11
Land Rover Discovery 3 TDV6 Diesel Automatic,796,Pune,10,2012,14,117236,1,Diesel,Automatic,0,Second,2,11.8,2720,190,7,,14
Maruti Dzire New,1044,Pune,10,2016,18,30500,1,Diesel,Automatic,0,First,0,26.59,1248,74,5,,7.65
Hyundai Verna VTVT 1.6 SX,663,Kolkata,8,2018,20,5000,4,Petrol,Manual,1,First,0,17,1591,121.3,5,11.19 Lakh,8.7
Maruti Ertiga ZDI Plus,1065,Hyderabad,5,2016,18,42000,1,Diesel,Manual,1,First,0,25.47,1248,88.5,7,13.33 Lakh,9.9
Hyundai Accent GLE,503,Mumbai,9,2010,12,32773,4,Petrol,Manual,1,First,0,13.2,1495,94,5,,2.05
Hyundai i20 1.2 Sportz,716,Kolkata,8,2016,18,19008,4,Petrol,Manual,1,First,0,17,1197,80,5,,5.25
Hyundai Verna VTVT 1.6 SX,663,Kochi,7,2012,14,32542,4,Petrol,Manual,1,First,0,17,1591,121.3,5,11.67 Lakh,5.77
Maruti Alto LX,967,Hyderabad,5,2010,12,94753,4,Petrol,Manual,1,First,0,19.7,796,46.3,5,,1.95
Mahindra Scorpio VLX,889,Ahmedabad,0,2011,13,70000,1,Diesel,Manual,1,Second,2,12.05,2179,120,8,,7.45
Maruti Wagon R LXI,1196,Delhi,4,2012,14,68347,4,Petrol,Manual,1,First,0,18.9,998,67.1,5,,2.6
Hyundai i20 1.2 Sportz,716,Ahmedabad,0,2011,13,72000,4,Petrol,Manual,1,Second,2,17,1197,80,5,,3.25
Maruti Ritz VDi,1092,Hyderabad,5,2010,12,75014,1,Diesel,Manual,1,First,0,21.1,1248,73.9,5,,3.85
Renault Koleos 2.0 Diesel,1461,Delhi,4,2013,15,65000,1,Diesel,Automatic,0,Second,2,13.73,1995,148,5,,7.5
BMW 3 Series 320d,74,Kochi,7,2012,14,55598,1,Diesel,Automatic,0,First,0,22.69,1995,190,5,47.87 Lakh,11.5
Honda Brio V MT,394,Pune,10,2013,15,50000,4,Petrol,Manual,1,First,0,19.4,1198,86.8,5,,3.25
Hyundai Sonata GOLD,612,Chennai,2,2003,5,44200,4,Petrol,Manual,1,Second,2,11.7,1997,134,5,,1.5
Maruti Swift Dzire VDi,1137,Jaipur,6,2014,16,65000,1,Diesel,Manual,1,First,0,19.3,1248,73.9,5,,5.31
Mahindra XUV500 W8 4WD,925,Hyderabad,5,2013,15,49000,1,Diesel,Manual,1,First,0,16,2179,140,7,,9
Hyundai i10 Sportz 1.1L,705,Kolkata,8,2016,18,7200,4,Petrol,Manual,1,First,0,19.81,1086,68.05,5,,3.59
Maruti Ciaz ZXi Plus,1037,Kochi,7,2016,18,43152,4,Petrol,Manual,1,First,0,20.73,1373,91.1,5,,7.35
Toyota Innova 2.5 V Diesel 8-seater,1760,Pune,10,2013,15,112000,1,Diesel,Manual,1,First,0,12.8,2494,102,8,,12
Hyundai Grand i10 Sportz,577,Coimbatore,3,2017,19,23540,4,Petrol,Manual,1,First,0,18.9,1197,82,5,,6.02
Chevrolet Optra Magnum 2.0 LS BSIII,189,Coimbatore,3,2008,10,82160,1,Diesel,Manual,1,First,0,16.52,1991,123.7,5,,2.57
Mahindra Ssangyong Rexton RX5,900,Pune,10,2013,15,57000,1,Diesel,Manual,1,First,0,12.83,2696,162,7,,12.45
Mahindra XUV500 W8 2WD,924,Coimbatore,3,2015,17,39335,1,Diesel,Manual,1,First,0,15.1,2179,140,7,,12.63
Honda City i VTEC SV,449,Bangalore,1,2014,16,62000,4,Petrol,Manual,1,Second,2,17.4,1497,117.3,5,,7.75
Ford Ecosport 1.5 DV5 MT Titanium,257,Delhi,4,2014,16,60000,1,Diesel,Manual,1,First,0,22.7,1498,89.84,5,,5.5
Hyundai i20 Sportz 1.2,764,Kolkata,8,2015,17,35000,4,Petrol,Manual,1,First,0,18.6,1197,81.83,5,,4.43
Mercedes-Benz CLA 200 CDI Sport,1242,Kochi,7,2016,18,32345,1,Diesel,Automatic,0,First,0,17.9,2143,136,5,,24.51
Hyundai EON Magna,531,Ahmedabad,0,2014,16,47000,4,Petrol,Manual,1,First,0,22,814,55,5,,2.65
Maruti Alto 800 2016-2019 CNG LXI,951,Delhi,4,2012,14,65537,0,CNG,Manual,1,Second,2,33.44,796,40.3,4,,2.1
Toyota Etios G Safety,1711,Delhi,4,2011,13,36000,4,Petrol,Manual,1,First,0,17.6,1496,88.7,5,,3.2
Maruti Swift Dzire Tour LDI,1134,Chennai,2,2016,18,75000,1,Diesel,Manual,1,First,0,23.4,1248,74,5,,4.25
Maruti Alto LXi,970,Kolkata,8,2008,10,38000,4,Petrol,Manual,1,First,0,19.7,796,46.3,5,,1.1
Maruti Celerio ZXI,1009,Chennai,2,2015,17,57818,4,Petrol,Manual,1,First,0,23.1,998,67.04,5,,4.3
Ford Ecosport 1.5 DV5 MT Titanium Optional,258,Hyderabad,5,2015,17,45000,1,Diesel,Manual,1,First,0,22.7,1498,89.84,5,,8.9
Nissan Terrano XV 110 PS Limited Edition,1409,Jaipur,6,2015,17,75055,1,Diesel,Manual,1,First,0,19.01,1461,108.5,5,,6.5
Honda Accord VTi-L AT,357,Delhi,4,2009,11,65462,4,Petrol,Automatic,0,Third,3,11.1,2354,142,5,,3.5
Maruti Swift Ldi BSIII,1155,Hyderabad,5,2008,10,76206,1,Diesel,Manual,1,First,0,17.8,1248,75,5,,4.25
Mahindra XUV500 AT W10 FWD,914,Kochi,7,2018,20,25948,1,Diesel,Automatic,0,First,0,16,2179,140,7,,16.46
Honda Jazz 1.2 VX i VTEC,476,Mumbai,9,2016,18,28500,4,Petrol,Manual,1,First,0,18.7,1199,88.7,5,,5.95
Honda City i VTEC V,450,Mumbai,9,2015,17,28004,4,Petrol,Manual,1,First,0,17.8,1497,117.3,5,,7.1
Fiat Grande Punto 1.2 Dynamic,211,Kolkata,8,2011,13,25000,4,Petrol,Manual,1,Second,2,15.7,1172,67,5,,1.25
Maruti Estilo LXI,1070,Kolkata,8,2010,12,40000,4,Petrol,Manual,1,Second,2,19.5,1061,null ,0,,2.5
Maruti Ertiga ZXI,1066,Pune,10,2013,15,82543,4,Petrol,Manual,1,First,0,16.02,1373,93.7,7,,5.5
Nissan Micra XL,1382,Chennai,2,2013,15,30000,4,Petrol,Manual,1,First,0,18.44,1198,75,5,,3.25
Honda City 1.5 V MT,423,Hyderabad,5,2010,12,27800,4,Petrol,Manual,1,First,0,17,1497,118,5,,5
Toyota Etios VX,1726,Coimbatore,3,2016,18,33415,4,Petrol,Manual,1,First,0,16.78,1496,88.73,5,,6.58
BMW 3 Series 320d Luxury Line,79,Mumbai,9,2013,15,38000,1,Diesel,Automatic,0,First,0,18.88,1995,184,5,,19.5
Honda Jazz 1.2 SV i VTEC,472,Kochi,7,2017,19,41981,4,Petrol,Manual,1,First,0,18.7,1199,88.7,5,,6.14
Maruti Dzire VDI,1045,Jaipur,6,2013,15,77084,1,Diesel,Manual,1,First,0,28.4,1248,73.75,5,8.75 Lakh,4.95
Skoda Rapid 1.6 TDI Elegance,1535,Hyderabad,5,2013,15,71803,1,Diesel,Manual,1,First,0,20.5,1598,103.5,5,,5.75
Mahindra XUV500 W6 2WD,921,Kolkata,8,2013,15,73314,1,Diesel,Manual,1,First,0,15.1,2179,140,7,,6.6
Hyundai Grand i10 AT Asta,563,Coimbatore,3,2015,17,69053,4,Petrol,Automatic,0,First,0,18.9,1197,82,5,,5.72
Honda City 1.5 V MT,423,Delhi,4,2009,11,79782,4,Petrol,Manual,1,Second,2,17,1497,118,5,,2.6
Toyota Innova 2.5 GX 7 STR,1756,Hyderabad,5,2010,12,250000,1,Diesel,Manual,1,Second,2,12.8,2494,102,7,,6.5
Mahindra XUV500 W8 2WD,924,Pune,10,2011,13,90000,1,Diesel,Manual,1,Second,2,15.1,2179,140,7,,6.1
Maruti Swift Dzire VDi,1137,Hyderabad,5,2010,12,130000,1,Diesel,Manual,1,First,0,19.3,1248,73.9,5,,3.85
Volkswagen Vento Petrol Highline,1855,Pune,10,2013,15,65000,4,Petrol,Manual,1,Second,2,15.04,1598,103.6,5,,4.5
Toyota Etios GD,1712,Coimbatore,3,2013,15,46496,1,Diesel,Manual,1,First,0,23.59,1364,null ,5,,5.3
Audi A4 2.0 TDI,7,Bangalore,1,2013,15,76000,1,Diesel,Automatic,0,Second,2,16.55,1968,147.51,5,,18.25
Maruti Ertiga LXI,1054,Ahmedabad,0,2012,14,28002,4,Petrol,Manual,1,First,0,16.02,1373,93.7,7,,5.75
Toyota Corolla Altis 1.8 G CNG,1679,Mumbai,9,2010,12,63000,0,CNG,Manual,1,Second,2,14.53,1798,138,5,,3.35
Maruti 800 AC,941,Jaipur,6,2010,12,70000,4,Petrol,Manual,1,Second,2,16.1,796,37,4,,0.9
Honda City 1.5 V MT,423,Hyderabad,5,2011,13,66276,4,Petrol,Manual,1,First,0,17,1497,118,5,,5.5
Maruti Swift Dzire VXI,1138,Kolkata,8,2014,16,45000,4,Petrol,Manual,1,First,0,19.1,1197,85.8,5,,3.99
Toyota Camry Hybrid,1672,Delhi,4,2014,16,67000,4,Petrol,Automatic,0,First,0,19.16,2494,158.2,5,,18.75
Hyundai Grand i10 CRDi Sportz,571,Kolkata,8,2014,16,43068,1,Diesel,Manual,1,First,0,24,1120,70,5,,3.5
Toyota Innova Crysta 2.8 GX AT 8S,1778,Chennai,2,2016,18,40000,1,Diesel,Automatic,0,First,0,11.36,2755,171.5,8,21.1 Lakh,16.45
Hyundai i10 Magna,694,Coimbatore,3,2011,13,50436,4,Petrol,Manual,1,First,0,20.36,1197,78.9,5,,3.65
Hyundai Grand i10 AT Asta,563,Bangalore,1,2014,16,21000,4,Petrol,Automatic,0,First,0,18.9,1197,82,5,,5.4
Maruti Baleno Alpha Diesel,981,Mumbai,9,2018,20,2000,1,Diesel,Manual,1,First,0,27.39,1248,74,5,10.28 Lakh,8.7
Skoda Superb Style 1.8 TSI AT,1553,Mumbai,9,2016,18,14500,4,Petrol,Automatic,0,First,0,14.67,1798,177.46,5,33.36 Lakh,20.75
Mercedes-Benz New C-Class 220 CDI AT,1307,Hyderabad,5,2010,12,68782,1,Diesel,Automatic,0,First,0,14.84,2143,170,5,,12.5
Maruti Ritz VDi,1092,Kolkata,8,2011,13,35888,1,Diesel,Manual,1,First,0,21.1,1248,73.9,5,,1.89
Maruti Swift Dzire Tour LDI,1134,Kolkata,8,2015,17,168205,1,Diesel,Manual,1,First,0,23.4,1248,74,5,,4
Honda Civic 2010-2013 1.8 V MT,469,Mumbai,9,2012,14,47000,4,Petrol,Manual,1,First,0,14.8,1799,130.2,5,,3.95
Maruti Ertiga SHVS VDI,1057,Hyderabad,5,2015,17,93700,1,Diesel,Manual,1,First,0,24.52,1248,88.5,7,,7.85
Hyundai Elantra CRDi SX,539,Kolkata,8,2014,16,45000,1,Diesel,Manual,1,First,0,22.7,1582,126.24,5,,7
Toyota Fortuner 4x2 AT,1733,Hyderabad,5,2016,18,55547,1,Diesel,Automatic,0,First,0,12.55,2982,168.5,7,,24.99
Volkswagen Polo GT TSI,1828,Delhi,4,2013,15,69000,4,Petrol,Automatic,0,First,0,17.21,1197,103.6,5,,4.5
Skoda Octavia Classic 1.9 TDI MT,1501,Pune,10,2005,7,88000,1,Diesel,Manual,1,Third,3,18.7,1896,66,5,,1.25
Volkswagen Polo 1.5 TDI Trendline,1822,Delhi,4,2014,16,32400,1,Diesel,Manual,1,First,0,20.14,1498,88.8,5,,3.95
Hyundai Santro Xing GL Plus,595,Pune,10,2012,14,79000,4,Petrol,Manual,1,Second,2,17.92,1086,62.1,5,,1.6
Hyundai Accent GLE,503,Hyderabad,5,2004,6,110000,4,Petrol,Manual,1,First,0,13.2,1495,94,5,,0.6
Hyundai EON D Lite Plus,526,Coimbatore,3,2014,16,45407,4,Petrol,Manual,1,Second,2,21.1,814,55.2,5,,3.39
Toyota Innova 2.5 V Diesel 7-seater,1759,Hyderabad,5,2011,13,136490,1,Diesel,Manual,1,First,0,12.8,2494,102,7,,9.8
Maruti Ignis 1.3 Zeta,1077,Mumbai,9,2017,19,19000,1,Diesel,Manual,1,First,0,26.8,1248,74,5,,5.91
Maruti Ciaz Alpha,1023,Mumbai,9,2017,19,19416,4,Petrol,Manual,1,First,0,21.56,1462,103.25,5,11.56 Lakh,8.25
Maruti Swift Dzire VXi,1140,Mumbai,9,2012,14,15500,4,Petrol,Manual,1,First,0,17.5,1298,85.8,5,,3.75
Honda City i VTEC CVT VX,446,Hyderabad,5,2017,19,12538,4,Petrol,Automatic,0,First,0,18,1497,117.3,5,,12.5
Maruti Swift VDI BSIV W ABS,1161,Bangalore,1,2015,17,62588,1,Diesel,Manual,1,First,0,17.8,1248,null ,5,,5.95
Honda Brio S MT,391,Delhi,4,2015,17,44328,4,Petrol,Manual,1,First,0,19.4,1198,86.8,5,,3.8
Toyota Etios Liva GD,1719,Delhi,4,2014,16,63000,1,Diesel,Manual,1,First,0,23.59,1364,67.04,5,,4.35
Volvo XC60 D5,1872,Hyderabad,5,2015,17,100000,1,Diesel,Automatic,0,First,0,13.5,2400,215,5,,32.5
Tata Indigo CS eGVX,1589,Kolkata,8,2015,17,103000,4,Petrol,Manual,1,First,0,15.64,1193,64.08,5,,3
Toyota Innova Crysta 2.8 ZX AT,1779,Pune,10,2016,18,50296,1,Diesel,Automatic,0,Second,2,11.36,2755,171.5,7,27.07 Lakh,19
Volkswagen Vento Diesel Highline,1848,Pune,10,2013,15,95500,1,Diesel,Manual,1,First,0,20.54,1598,103.6,5,,5
